text,predicted_label
"Jujur, gw nonton nya sampai nangis, apalagi pas hari -1😭",0
"sakit ni game, gakuat bgt nangiss akuu, sedihh bgtt jadii kailaaa☹️☹️☹️",0
siapa yang nonton dr tiktok,0
Gw nangis nonton nya bg sumpah😭😭😭😭 kasian banget istri sama anaknya,0
kemenangan judi sesungguhnya adalah ketika kita tidak bermain jut jut lagi,1
seru bang,0
Ketika hujan turun mereka menjelaskan ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ aroma harum dengan penuh semangat.,0
"Bujang, stok judi",1
akun bot,0
Waktu istirahat saya membeli ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ objek misterius di dekat pantai.,0
Ketika hujan turun kami mengunjungi ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ perubahan signifikan penuh harapan.,0
Waktu istirahat mereka membicarakan ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ peluang baru dengan teman baik.,0
"BENER BENER HORROR INDONESIA NEVER FAILL, SEDIH BANGETT☹️☹️💔💔",0
Dalam mimpi semalam kami menemukan ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ solusi cerdas sambil tertawa.,0
Sejak pagi tadi kita menunggu ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ peluang baru di luar dugaan.,0
Sejak pagi tadi saya mendengar ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ konsep unik di sekolah.,0
Ketika hujan turun mereka membicarakan ❄️𝖠𝖫𝖤𝖷𝖨𝖲17❄️ kejadian aneh di luar dugaan.,0
Siapapun yang menyebar akun bot ini tobat lah,1
josep caper bang jadi ga seru,0
pengaruh nya bener bener SEREMMMMMMM😓😓😓,0
"gw emosi bener ya sama beni anjenk, kalau manusia udh habis nama binatang ku sebutkan buat dia",1
kali ini aku nontonnya bener bener gelisah dari awal,0
Gelisah banget nonton game ini the real horor,1
"ending paling stres adalah ending menjual tubuh istri dan anak nya ,gila banget anjir😢😢😢",0
Ntr jir,1
1:49:11  kayak pernah liat ya tontonan tv nya😅😅,0
1:26:08 kamboja moment☠️,1
beni konntttt,0
"Masterpiece gila si ini game, ini ngasih tau ga ada kata terlambat kalo emang mau berubah dan ngasi tau tiap keputusan ada konsekuensinya. W game, W Dev, W windah dan L penjudi.",1
bang km viral di tiktok gara gara game ini,0
"32:08 GAKUAT BGT KETAWA GW WKWKWKWK, 2 Hours of Goated Windah Batubara",1
Pas banget dia ngerokok😂,0
Wah gila sih nih game,1
nangis gw cuy 😢,0
Ending terakhir bikin aku nangis. Walaupun banyak pelajaran yang bisa diambil tapi di video kali ini aku ga mau rewatch lagi😣,0
Di Kamboja iniii,0
"1:55:28 sedikit mengingatkan bg,ini kan konteks Pasutrinya mungkin ya dr fotonya org jawa Nah org jawa Kadang manggil istrinya Dek, biasanya bukan nama atau sayang kalo sayang ya ada aja sih bg cmn kadang rata"" manggilnya dek sebagai bentuk kasih sayangnya❤.Rata"" gitu sih bg.",0
22:57 super hentai 😂,1
stop judi teman teman cintai keluarga dan cintai kehidupan mu❤,1
2:10:24  Game sakit.,0
BENI AJG,0
baru kali ini emosi bnrn di acak acak bgt asli gua nangis kejer parah mantep bgt game nya!!!!,0
Dulu sering nonton bang windah tapi gak dibokehn abng akhirnya udah unur 13 baru bisa nonton😅,0
sayangi keluarga kalian stop juday adik adik terkedik kedik❤,0
"1:46:28 Janji!! Guys Berjanji Atas Keputusan Yg Sangat Amat Banyak Pada Zaman Sekarang Tolong Jauhi Mereka yg mengajak Dalam sebuah kesesatan Yg Akan Menerus Ini. Bro Gua yakin Kita semua Kuat Dalam Mengahadapi sebuah Tantangan atau Ujian Justru ujian itu untuk memperkuat kita untuk menghadapi sebuah masalah kedepannya Note bukan Judol ya sebuah ujiannya, kalo ad yg nawarin gituan Tolak Sebisa Mungkin tolak Kalo bs Blok ae gituannya Kalo susah di nasehati org kalo udh pecandu Susah di nasehatin Bro.. jadi blok aja.",0
literally game epic,1
kumpulin para pemain juday di satu tempat terus b0m dah,1
kesel banget ama pemain juday otak nya kecil banget,0
"1:42:47 iya bg itu benar. Kalo di Agama Islam Itu Benar dan fakta, jadi semisal jika Salah Satu Keluarga Kayak dalam cerita Ini, soal pak beni yg memiliki hutang Dan Dia Meninggal dalam keadaan memiliki sebuah hutang, maka Istrinya Atau Keluarganya Bisa Kena Imbasnya. Karna Hutang tersebut Kalo belum di lunasi bisa jadi Sebuah Hambatan Dalam Kematian Dari Pak Beni ini, soalnya Bs di bilang matinya ga tenang. Dia punya utang dan Keluarganya Pun kena imbasnya. Intinya Jgn Pernah Coba"" untuk Judi dan Pinjol udh itu aja.
Pesan:Mending Hidup seadanya Pokok masih bisa makan dan minum itu udh nikmat yg bs di syukuri, daripada hidup yg di kejar"" oleh sebuah pinjaman dan Hutang.",1
"gak, gada kewajiban seseorang untuk melunasi hutang si a b atau c..meskipun seorang anak yg ortuny punya hutang, adapun membantu maka ia diitung sbagai pahala berbakti dan sedekah.

ane seorang dai yg udh berdakwah bbrp taun dan udh bljr bab ini",0
hmmm tapi kalau hutangnya dalam bentuk bunga bagaimana ya? ini kan juga termasuk ke eksploitasi yang ekstrem.,0
Betul banget,0
Belum pernah se emosional ini nonton bang windah maen game horror indo,1
"W game banget, sumpah muka gw waktu nonton bad ending nya 😰",0
"kamu gemesssin banget bang pas ngomong ""Cepetan Pergii!"" 😂❤❤❤",0
kayak bapakku ih wkwkwkwk,0
sedih bngt anjim 😢,0
"kadang beni anj,kadang beni baik,kadang anj lagi,baik lagi",0
Gelisah bngtt😢❤❤❤,0
"Gilaaa, sangking Bagusnya game ini, gw ampe gabisa ngejelasin dengan kata-kata",0
sakit liatnya end yg terakhir,0
Udah gila dev nya bikin game kya gni,0
Bang kapan lu punya anak😅😅,0
WNDING 6 G KUAT GUA JIJIK ANJ- BEJAT BET BGST G EKSPEK NJIR,1
Penyebab utama nyaa yadi tandain bang kalok ketemu lagi ambil Udin din madin din nyaa dia punya 3,0
Semangat bang❤,0
W WINDAH BASUDARA 🎉,0
W game🔥😭😭😭😭,1
"kemenangan sesungguhnya dalam judi, adalah berhenti",1
"suka banget sama reaksinya bg windah kalo lagi main game, kagetnya dapet takutnya dapet kocaknya dapet wkwwk2k",1
Mantap 👍🏻,0
bang windah mendalami banget sih😭,0
Di game ini menjelaskan bagaimana bisa terjerumus di lingkaran setan,0
Bang windah menjiwai,0
@joykereatif game lu buat gua mewek bg,1
"2:17:16 Itu bukan berandai-andai, itu literally terjadi 1 hari sebelum main game pertama kali di hari pertama.",0
"Gilaaaa anak & istrinya dijual. Semoga kita semua dijauhkan dari orang"" jahat kayak gitu",0
setuju tensur bg windah aga oon,0
"​ @enser4592 gausa di artiin oon jg bg😅, sama arti cuma beda kata ama sebutan windah",0
​ @enser4592 😂,0
​ @enser4592 awkowkwkw sbar bg😂😂,0
"bapak sakit ini anj, tega banget jual anak sama istri nya😢",0
KERENNN,0
"udah bang aku trauma bang jangan dilanjutin lagi game bang joykreatif 🗿

DABELYUUU NADIAA GW PENGEN JADI KAYAK NADIA, BAIK, SABAR, PENYAYANG",1
KEREN!!!!!,0
terima kasih abang telah menemani saya di saat liburan dan mudah mudahan kalian di berkati oleh tuhan dan saya selalu berdoa supaya sucbribnya banyak dan mudah mudahn peminatnya banyak,0
wajar gasih nangis gara gara game horror,1
23:34 emut tu remot 😹,0
"BAGUS BGT GAMENYA GILAA, LU JUGA GG BG BIKIN STREAM TERGILAA INII",1
"1:56:25 orang jawa rata rata gitu bang kalau udah berumah tangga, yang laki manggil yang cewe dengan sebutan ""dek/adek"" Sedangkan yang cewe manggil laki dengan sebutan ""mas"" 🙏🏻",0
Woi,0
Jawa Jawa jawa,1
L iqfal in the chat,0
1:23:41 😂😂😂😂 BLOK kali gitu dibawa beneran ke kamboja,0
"game ini mengajarkan kita bahwa jud* itu tidak membuat kita kaya dan sukses langsung,
dari alur cerita nya banyak makna makna yang bisa kita ambil 
dari ending nya bisa kita pelajari
dari kesusahan mereka bisa kita pahami
jadii jud* tidak membuat mu langsung kaya raya melainkan membuat hidup mu menjadi susah,suram,sulit rezeki dan DOSA 
jadi yang bisa kita ambil di game ini ""mau sesusah apapun hidup mu jangan pernah di perbudak dengan jud*""
GAME DOUBLE W🎉",1
46:10 untung gw tau harga baju snow white,0
"W GAMEE, banyak banget pelajaran didalam game ini yang sayangnya masih banyak dilakuin sama masyarakat indonesia, aku sedih banget bang nontonnya😢, semoga kedepannya masyarakat indonesia bisa sadar dan jadi generasi emas",1
"bg pembawaan Abang main game lucu banget bg wkwkw jadi terhibur bg makasih, gamenya bagus banget anjay",1
"min 1:37:43

""Hito wa shinu toki ni hontō no jibun o arawasu.""
(人は死ぬ時に本当の自分を表す。)
(Manusia menunjukkan siapa dirinya yang sejati saat ia mati.)

~Uchiha Itachi",1
"Berasa nnton film horor psikologi, serem bgtt",0
sumpah di sekian bnyk game horror yg di mainin bg windah ini yg paling bikin emosi,0
;),1
w game w stream,1
"56:12 anomali ""ganteng-ganteng basudara"" 🗿",0
"NGAKAK sekebon 😂😂😂 ""ganteng-ganteng basudara"" 🤣🤣🤣🤣😭😭😭😭",0
Wd kocak,0
Gacor anjay windahh,1
tegang anjai,0
"semangat bang windah, love u",0
"Beneran bang ending 6 hati gw sakit BANGET, teman teman semua JANGAN JUDI ya !!!!!!!",1
jauhi judi ya sumpah itu merusak masa depan kalian,0
W this GAME 🎉,1
gw sedih sama istri sma anaknya njirr terharu bnget kaya kisah gw bedanya bukan judi tapi orang tua pisah aku ikut nenek,0
w game bang,0
"Horror yang gini bukan horror hantu, ini mah horror physiology jir. Gua nonton malah jadi serem anjir😭",0
"BIG W NADIA, PUAS BGT BENI DI90R0K, BIG L BENI KECANDUAN , BIG W BENI SADAR DIRI",0
INI GAME GILAA,0
bapaknya udah kelewatan banget,0
Disini kita bisa belajar dari kerasnya judjud 🥲,0
sumpah 2 jam gw nonton dan ending nya bikin gw mewek banget sumpah🥺🥺🥺,0
ABSOLUTE CINEMA,1
aku nonton bareng mama papa bg 😭😭😭 jujur shock bgt sm ending 6,0
GG Bang windah,0
"a- aku takut bgt bang nonton mya, untung papa aku ngga kayak gitu alhamdulillah semoga papa kalian yg kayak gitu segera diberi hidayah ya kalian ga deserve papa seperti itu jahat dan tidak ber moral",1
mual bgt jirrrrrrr,0
GACORR KANGGG,0
wanjir kmrin perasaan dri 30doang skrg dah 60rb like,0
W game horror,1
"what a game 👏🏻🌟🌟 banyak pelajaran yang kita dapat dari game ini, semoga kita semua dilindungi dari godaan yang hanya akan menyesatkan kita kelak, aamiin :3",1
w windah & joykreatif,0
7:09 kaya bebek coy,1
Capek ketawaa😭😭😭,0
8:15 🥹,0
"W THE GAMEEEEE, sukaaaa bangett game kayaa reall bang",0
38:20 kasian😢,0
w game,1
😢😢,0
49:42 rill banget bang😂,0
"stream ini HARUS diliat oleh SEMUA ORANG!!! Game ini HARUS dimainkan atau SETIDAKNYA ditunjukkan ke orang2 yang suka main JUD JUD!!! W bang Windah udah nyampain gamenya dan big shoutout buat developer bang joykreatif, benar2 menyentuh dan SANGAT MENAMPAR orang2 yang suka main jud jud!!! STOP JUD JUD BROO BEFORE ITS TOO LATE!!!!!!!!!!!!",1
"STOPP JUDI!!! 

judi hanya manis di awal dan pahit di akhir tidak hanya harta yg hilang namun kluarga juga.",1
1:38:47 aku nangis😭😭😭,0
game with perfect flow🔥,1
"56:22 ""ganteng ganteng basudara""😭😭",0
W GAME!!!!,1
menghayati bgt plis gemoy🤭🤭,0
gilaaa parah banget mental langsung kena,0
PLSS NANGISSSS ENDING TERAKHIR,0
mau apresiasi bang windah yg dubbing nya mendalami peran jadi kayak nonton series 🙌🏻,0
cung yg nangis :((,0
GAME GILAAAAA,1
Bang windah mendalami banget 🙃,0
😢😢😢😢 sedihh bangett,0
W game,1
hadir bang Windah ✌🏻🤪👍🏻,0
what a game gilaaaa,0
jujur aja gw ga GA tega liat cewe di gituin,0
najis banget orang yang suka main judi,1
23:00 super sentai kale🗿,1
bang aku nangis bang,0
8:37 lah gw 1k😂,0
1k beli apa jir? es batu aja ga bisa,0
Nysek banget pas ngasih uang jajan anaknya 5k,0
ini game ngungkit trauma masalalu gua lagi anjer,1
Semangat broo😢,0
"aman aja, makasih ya ​ @hikmadgusti560 ",0
gmn bro aku bisa dengerin ceritamu ko kalau mau sharing,0
yah telat,0
wEkEwEkEwEk🤭🥰😔🤯,1
W GAME,1
film squid game nya sus bgt🤔🤔,0
"absolute cinema,W STREAM",0
Bang windah cocok banget jadi dubber bisa mendalami peran karakter masing-masing keren bngt🎉,0
Serem bangett,0
Absolute cinema,1
😢,1
"bener bener game terkeren, terbaikkk. terima kasih bang Joyy, dan terima kasih bang windah sdh memainkan game iniii🤩🤩",1
rusak rusak,0
laporkan dep nya melecahkan banget sama perempuan,0
"Agak relate gara2 lagi tanggal tua aja sih, terus waktu cek M-banking, isinya dikit😢",0
"ketrigger parah, traumatic.",0
"Gilak gamenya dark banget , ceritanya sangat relate sama negara konoha ini. semoga  bapak aku tidak kecanduan jud jud seperti si beni.",0
Oh my God bro mengapa harusa ada hari -1 😭😭😭,0
judi hamaaaaa,1
The real hama anying,0
W GAME W STREAM,1
secret of apa bang?😅,0
nangis gua jir,0
sedihh😢,0
NANGISSSSS,0
Sedih banget plis,0
Stop Judi for 1 like ❤,1
W game,1
Perfect😢😢😢,0
"Bang, ini game apa bang 😭",0
game ini masterpiece sih asli👏🏻👏🏻,0
"""Tanpa berbungkus fiksi
Aku takutt
Untuknya,O tuan
Wahai kematian
Ku tak bisa melawan
Jamah perhentian
Berjanji kuikhlaskan
dengan relaa
Namun jangan hari inii""",0
32:10 streamer ngacai T___T,1
"jangan main judi ya temen temen ,ingat orang main judi itu cuma dikasih enak di awal doang ,terus kalian jadi kecanduan",1
Kaburr,0
bang aku gemetar saat lihat pak beny jual istri dan anaknya,0
Ini asli si game gila bgt,0
"Gak nyaman banget nontonnya, tapi penasaran😢",0
sakit bgt njir si ayah nya gila¹,0
mirip sama kisah hidup w😢,0
"bang sama kaya aku pas SMP uang sakunya 5rb, 2rb buat naik becak sisanya buat jajan baliknya jalan kaki lewat sawah🥰☝🏻☝🏻☝🏻☝🏻",0
Inilah kisah nyata dari indo bjir kalau kagak caya tengok leaderbord orang judi di Indonesia langsung pertama,1
7:02 papa wimdut jangan merokok ya😡😡😡,0
Ak stell halal : jangan bermain judi ajaran tuhan kita tuhan berkata jangan main judi,1
Judi = Hama,1
😂😂😂😂😂😂,0
What a game,0
"buseddd ada youtuber ranking coy
GET OUTTTT",0
Broooo nyasar 😭??,0
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,1
56:09 jadi pengen nonton gantenk gantenk basudara wkwk,0
1:45:38 hayooo lohh 🗿,0
bang muka lu mirip bang beni,0
"ni game jadi ke inget keluarga gua dulu, bapak gua dulu begini, sekuat apa keluarga gua dulu ngadepin sifat bapak gua, pernah mau nyerah, tapi sekeluarga masi berusaha bertahan, and Alhamdulillah bapak gua tobat, tapi gua masi ada rasa takut kalo bapak gua kaya dulu lagi, doain ngga ya guys❤",0
Aamiin kak,0
Kita sama kak 😭😭,0
sama dong wkwkwk,0
"joy keratif si alan, bisa bisa nya bikin game se masterpis ini😂🔥💯",1
BEST INDONESIAN GAME EVER !!,1
“wekewekewek” 😭,0
"sumpah gamenya  memberi tau kalo judi tidak akan menyelesaikan masalah melainkan memperburuk masalah dan kita semua jangan sampai bermain judi karena bisa saja gila judi dan merubah semuanya,😢😢😢 niceeeeeee gaaameee🔥🔥🔥🔥🔥🔥",1
gim seru,0
Judi itu di buat untuk orang yg banyak duit/orang kaya eh si miskin malah adu nasib😹🗿,0
Good gameee,1
"sumpah, judi itu aslinya cuma buat hiburan orkay, tapi kebanyakan org kalangan bawah manfaatin itu dengan harapan dapet banyak uang dari situ",1
"Iyaa di las vegas aja mereka cuman buat hiburan semata, yakarena mereka dah banyak duit maen gambling cuma buat hiburan",1
"Orang kaya aja bisa jatuh miskin klw udh kecanduan, apalagi klw org miskin",0
mantap info yg gw cari cari ini. makasih ya,0
"sebenernya buat para koruptor sama pejabat buat money laundry harta kekayaan mereka biar ga ngendap direkening, tpi sama orang miskin bloon malah dikira ladang cuan pdhl resiko kematian",0
Gw yg sholat stiap hari😂,0
"betul, bahkan orang kaya pun bisa jadi gelandangan klo udah kecanduan parah",0
gw yg habis wd 5 jt😂,0
 @akasheesh5027 Putus akalmu?,0
​ @akasheesh5027  sehat lo bng?,0
Takut,0
"istighfar dah, tobat kau​ @akasheesh5027 ",0
"57.09 ""Cepetan pergi"" Keluar jurus inces nyaaa😭😭",0
"what a game,this game is to perfect❤",1
semangat bangg,0
"Kucing tetangga pun ikutan kaget gara-gara suara ketawa gua 😭, ditemani 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, lanjut upload terus ya bang! 🙌",1
nah ini dia contoh nya Dateng,0
"Ga kuat anjir ketawa mulu 🤣, sambil scroll 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, yang nonton pasti ngakak juga 😂",1
"Ngakak parah liat ini 😭, pas main 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨ barusan, yang setuju like! 🔥",1
"Tolong ini udah di level dewa lucunya 🤣, pas nemu ini di 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, makasih udah upload konten ginian 😆",1
"Tolong ini udah di level dewa lucunya 🤣, pas nemu ini di 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, makasih udah upload konten ginian 😆",1
"Sambil makan malah keselek karena ngakak 🤣, scroll 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨ sambil nonton ini, lanjut upload terus ya bang! 🙌",1
"Tolong ini udah di level dewa lucunya 🤣, pas nemu ini di 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, next upload harus lebih lucu dari ini ya! 😄",1
"Ngakak parah liat ini 😭, sambil scroll 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, next upload harus lebih lucu dari ini ya! 😄",0
"Kucing tetangga pun ikutan kaget gara-gara suara ketawa gua 😭, ditemani 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, lanjut upload terus ya bang! 🙌",1
"Asli ini video lucu banget wkwk, sekalian liat-liat 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨, semoga makin banyak video kayak gini 😁",1
"Ngakak parah liat ini 😭, pas main 𝗔𝗟𝗘𝗫𝗜𝗦𝟭𝟳✨ barusan, bagi yang nonton pasti relate dah 😭",0
YOUTUBER MENGAJARKAN JUDI TIDAK PANTAS DI TIRU '-',1
Kelas bg W game😢,0
Gamenya bagus banget ❤,0
"Dari pak beni ini gw cuma bisa berfikir kalo emang belum mampu akan lebih baik gak menyeret orang lain untuk ikut ke dalam ketidak mampuan tersebut. Jangann dicontoh ya guyss perbuatan pak beni, mengingat di dunia nyata juga banyak yang begini dan miris sekali:(",0
Kok relate yah😞😞,0
"Ortu ku sebenernya dah tobat dari judi dari 4 bulan yang lalu🤠,tapi sekarang main lagi gara gara di suruh temen nya yang main judi juga🙂🥲.padahal keuangan keluarga ku lagi menipis😐😕🙁☹️😞",0
"Bg dlu 4 ribu itu mahal, jangan di bandingin sama sekarang",0
Kabur,0
Saya orang ke 1.176.434,0
33:00 bang serius lu gak tau suara token listrik🥺,0
1:37:27 Scane Bund*r di rel,1
judi terkutuk,1
W GAME CO SMPH,1
"W developer, Di Bikin Beni nge ceramahin Teman nya karna Developernya tau kalo Orang' bakalan Pilih ikut juday dulu Setelah ending selesai baru Enggak juday",0
Ayahku udah kecanduan 😢,0
nama game,1
Hedeh GK nonton dari awal lu,0
Double w game,0
P,1
jadi takut nikah dehhhh🥲🥲🥲,0
"NANGISSSS BANGGG GUE DIENDING 6, GILAAAA JOYKREATIF LU GG BGT DAN SPERTI BIASA CARA BANG WINDAH MENGHAYATI GAME INI LEBIH MENAMBAH KESANNYA LEBIH MANTEP LAGI",0
Gg sampe merinding bang😢,0
Deg degan sumpah,0
1:50:40 nomor 3 tapi gue malah di ancemm kalau ga ngasih duit wkkw,0
the real dikejar pinjol,0
Black screen dengan insial G,0
23:35 squid game jepun☠️☠️☠️,1
Game indo emang ga ada lawan sih,1
Helo bang,0
gamenya kena psikis banget anjirmm,0
"Pelajaran ya guys,jangan ditiru!!",0
"what a game, relate banget dengan kehidupan penjudi, ada yang berhasil selamat dari tali perjudian dan juga ada yang terus berjudi sehingga hidupnya tidak berarti dan tidak ber-arah, game ini bikin merinding, ini adalah definisi horror yang sebenarnya.
dimulai dari keluarga ""HARMONIS"" berakhir ""TRAGIS"" yang di sebabkan oleh ""JUDI""
orang bodoh akan berfikir judi itu solusi yang terbaik, namun hal yang tidak diketahui oleh orang bodoh itu adalah ""MASA DEPAN YANG SANGAT GELAP""",1
